gene1,gene2,GI_scores,gene1_primekgindex,gene2_primekgindex,label,cell_id
DCAF7,POLR2K,0.0932250141182,2374,3525,0.0,2
DCAF7,POLR3A,0.0543283272916,2374,3242,0.0,2
DCAF7,POLR3B,1.1516003105,2374,10198,0.0,2
DCAF7,PPAT,0.8217044013320001,2374,6841,0.0,2
DCAF7,PPCS,0.378423360239,2374,13781,0.0,2
DCAF7,PPIE,-0.01843528363,2374,5629,0.0,2
DCAF7,PPP2R1A,0.7275826722609999,2374,1184,0.0,2
DCAF7,PPWD1,-0.131893988966,2374,13641,0.0,2
DCAF7,PRIM2,0.848572381564,2374,2483,0.0,2
DCAF7,PRMT5,0.7483650569939999,2374,7026,0.0,2
DCAF7,PSMB6,0.158378453338,2374,3396,0.0,2
DCAF7,PSMB7,-0.285001483617,2374,2657,0.0,2
DCAF7,PSMC1,0.135596329339,2374,1765,0.0,2
DCAF7,PSMC2,0.337322559517,2374,1720,0.0,2
DCAF7,PSMD12,1.7374667306099998,2374,3542,0.0,2
DCAF7,PSMD4,0.8928018214910001,2374,2227,0.0,2
DCAF7,PSMD6,1.4455046878100002,2374,879,0.0,2
DCAF7,PSPH,0.022366325081,2374,13105,0.0,2
DCAF7,PTCD1,0.0753253431484999,2374,5906,0.0,2
DCAF7,PTCD3,0.205697817354,2374,8812,0.0,2
DCAF7,PTTG1,-1.25369007104,2374,11077,0.0,2
DCAF7,PWP1,0.356056518577,2374,8848,0.0,2
DCAF7,RAD51,0.6422457683199999,2374,1181,0.0,2
DCAF7,RAE1,1.5680306323500002,2374,7436,0.0,2
DCAF7,RBBP8,-0.169082056718,2374,3735,0.0,2
DCAF7,RBFA,0.468410446137,2374,1011,0.0,2
DCAF7,RBM17,1.22439570562,2374,8330,0.0,2
DCAF7,RBM25,0.361905727759,2374,9776,0.0,2
DCAF7,REXO2,0.47203092036,2374,59354,0.0,2
DCAF7,RFC4,0.391544783614,2374,4834,0.0,2
DCAF7,RFC5,-0.277458697245,2374,6022,0.0,2
DCAF7,RINT1,-0.7289975967290001,2374,4722,0.0,2
DCAF7,RNF20,0.6855037367419999,2374,8364,0.0,2
DCAF7,RNGTT,-0.579126540281,2374,6776,0.0,2
DCAF7,ROMO1,1.71704440739,2374,57038,0.0,2
DCAF7,RPA3,0.359168662785,2374,3286,0.0,2
DCAF7,RPF2,0.93689830767,2374,12910,0.0,2
DCAF7,RPL10,-0.390963401606,2374,383,0.0,2
DCAF7,RPL11,-0.852563021309,2374,827,0.0,2
DCAF7,RPL23,-0.0933336964746,2374,1729,0.0,2
DCAF7,RPL24,-0.91295791111,2374,4869,0.0,2
DCAF7,RPL27,-0.255428163042,2374,1518,0.0,2
DCAF7,RPL28,-0.0198835244602,2374,3902,0.0,2
DCAF7,RPL3,-0.139147771165,2374,1454,0.0,2
DCAF7,RPL30,-1.29788841966,2374,3217,0.0,2
DCAF7,RPL32,1.02113785838,2374,2881,0.0,2
DCAF7,RPL35,2.00373241049,2374,2496,0.0,2
DCAF7,RPL36A,-1.1300755595899998,2374,7966,0.0,2
DCAF7,RPL5,-0.10683076233,2374,59,0.0,2
DCAF7,RPLP1,0.1475228854659999,2374,1051,0.0,2
DCAF7,RPLP2,-0.026562968423,2374,3639,0.0,2
DCAF7,RPP30,0.537680567801,2374,8721,0.0,2
DCAF7,RPP38,-0.7130863655859999,2374,4365,0.0,2
DCAF7,RPS18,0.0768105363605,2374,7352,0.0,2
DCAF7,RPS27A,0.499875759402,2374,765,0.0,2
DCAF7,RPS28,-0.551228263906,2374,4789,0.0,2
DCAF7,RPSA,0.0803082064554999,2374,2162,0.0,2
DCAF7,RPTOR,-0.193576041147,2374,3441,0.0,2
DCAF7,RRM1,0.175301853692,2374,5012,0.0,2
DCAF7,RTF1,0.297374280499,2374,7125,0.0,2
DCAF7,SAP18,-0.197986261517,2374,1268,0.0,2
DCAF7,SCO1,0.7892156979080001,2374,5488,0.0,2
DCAF7,SDHC,-0.528311672539,2374,8167,0.0,2
DCAF7,SEH1L,-0.710783383591,2374,9660,0.0,2
DCAF7,SF3B1,0.0528524174763,2374,3326,0.0,2
DCAF7,SFXN1,0.086476480261,2374,2222,0.0,2
DCAF7,SKA3,-0.0424568226036999,2374,2901,0.0,2
DCAF7,SKIV2L,-0.1827993521689999,2374,4844,0.0,2
DCAF7,SLC7A1,0.109423690532,2374,2058,0.0,2
DCAF7,SLC7A6OS,0.736427732409,2374,60253,0.0,2
DCAF7,SMC5,-0.52642536916,2374,117,0.0,2
DCAF7,SMNDC1,-0.432873633224,2374,10444,0.0,2
DCAF7,SNAPC1,2.8538589803900005,2374,4030,0.0,2
DCAF7,SNIP1,0.322351902363,2374,6949,0.0,2
DCAF7,SNRNP200,-0.1817684002879999,2374,1224,0.0,2
DCAF7,SNRNP70,0.432316032395,2374,1605,0.0,2
DCAF7,SNRPB,0.041985917741,2374,256,0.0,2
DCAF7,SNRPC,-0.419504642871,2374,2738,0.0,2
DCAF7,SNRPD3,0.578113049297,2374,1361,0.0,2
DCAF7,SPAG7,0.15758441662,2374,8089,0.0,2
DCAF7,SPDL1,1.3981984750299998,2374,8680,0.0,2
DCAF7,SRFBP1,-0.4730600306499999,2374,10855,0.0,2
DCAF7,SSB,-0.679044860747,2374,3805,0.0,2
DCAF7,SSBP1,0.3963781385509999,2374,7132,0.0,2
DCAF7,STXBP4,0.62056181584,2374,34185,0.0,2
DCAF7,SYVN1,0.273754374946,2374,11603,0.0,2
DCAF7,TAF1,0.353009278471,2374,18,0.0,2
DCAF7,TAF1A,-0.7957164773909999,2374,6451,0.0,2
DCAF7,TBCB,-0.239124788526,2374,6241,0.0,2
DCAF7,TCF25,0.548392348701,2374,4806,0.0,2
DCAF7,TCOF1,-0.0435753423745999,2374,2411,0.0,2
DCAF7,TFB1M,-0.1683046294469999,2374,13080,0.0,2
DCAF7,TGIF2,0.903780867612,2374,58378,0.0,2
DCAF7,TIMM22,-1.10675874544,2374,8574,0.0,2
DCAF7,TIMM9,0.0920944693898,2374,11671,0.0,2
DCAF7,TIPIN,-0.928701489408,2374,6730,0.0,2
DCAF7,TOMM22,0.318806471804,2374,6932,0.0,2
DCAF7,TRA2B,1.47600354037,2374,55,0.0,2
DCAF7,TRMT5,0.201371021648,2374,35328,0.0,2
DCAF7,TRNAU1AP,0.0888271439666999,2374,13362,0.0,2
DCAF7,TRPM7,0.3508043538199999,2374,8618,0.0,2
DCAF7,TRRAP,1.79274495382,2374,2932,0.0,2
DCAF7,TSEN2,-0.0856487286067,2374,7933,0.0,2
DCAF7,TTC4,-0.427733267618,2374,7279,0.0,2
DCAF7,TUBB,0.33720906579,2374,12607,0.0,2
DCAF7,TUBGCP3,0.218182468045,2374,655,0.0,2
DCAF7,TUBGCP5,1.62504627159,2374,28,0.0,2
DCAF7,UBA2,1.97347555773,2374,5857,0.0,2
DCAF7,UBA3,-0.350012596573,2374,2997,0.0,2
DCAF7,UMPS,0.8236257094920001,2374,8671,0.0,2
DCAF7,UQCRB,0.540120970348,2374,5089,0.0,2
DCAF7,USE1,-0.0086758339135,2374,8253,0.0,2
DCAF7,VPS29,-0.044827770943,2374,6622,0.0,2
DCAF7,WARS2,0.831396857728,2374,6590,0.0,2
DCAF7,WDR36,0.857071614566,2374,34747,0.0,2
DCAF7,WDR61,-0.456350655735,2374,9142,0.0,2
DCAF7,WDR7,-0.76554356294,2374,11447,0.0,2
DCAF7,WDR77,0.962619486746,2374,5512,0.0,2
DCAF7,YTHDC1,0.500896796923,2374,11003,0.0,2
DCAF7,ZCCHC9,-0.7582490442350001,2374,10567,0.0,2
DCAF7,ZMAT2,0.0392347938023,2374,11299,0.0,2
DCAF7,ZMAT5,-0.6363638740290001,2374,7094,0.0,2
DCAF7,ZNF511,0.3462534407029999,2374,10339,0.0,2
DCAF7,ZNF598,-0.34825338964,2374,8782,0.0,2
DCAF7,ZNF830,0.8553465254979999,2374,13712,0.0,2
DCAF7,ZNHIT6,0.922399167035,2374,6714,0.0,2
DCAF7,ZNRD1,0.274164058384,2374,34671,0.0,2
DCTN4,DDX18,-0.796675852456,4613,2912,0.0,2
DCTN4,DDX46,-0.7559243880600001,4613,6023,0.0,2
DCTN4,DHODH,1.16422010894,4613,10027,0.0,2
DCTN4,DHX37,-1.41550304763,4613,11442,0.0,2
DCTN4,DICER1,-1.03932814688,4613,1319,0.0,2
DCTN4,DLST,-0.8350946895970001,4613,2064,0.0,2
DCTN4,DNTTIP2,0.427417273917,4613,8444,0.0,2
DCTN4,DUT,-0.683110663282,4613,4739,0.0,2
DCTN4,DYNC1H1,-1.07061964126,4613,546,0.0,2
DCTN4,EBNA1BP2,-2.42523560392,4613,3733,0.0,2
DCTN4,EEF1G,-1.73944458991,4613,716,0.0,2
DCTN4,EFR3A,-0.362788342927,4613,5522,0.0,2
DCTN4,EIF2B2,-0.160959796421,4613,8762,0.0,2
DCTN4,EIF2B5,0.0436179643665,4613,8310,0.0,2
DCTN4,EIF3C,-0.33163359467,4613,4020,0.0,2
DCTN4,EIF3H,-0.3799479655969999,4613,4408,0.0,2
DCTN4,EIF3M,-0.464064657624,4613,6251,0.0,2
DCTN4,EIF4A1,0.47621707154,4613,2929,0.0,2
DCTN4,EIF4G1,0.175862755454,4613,4219,0.0,2
DCTN4,EIF4G2,1.03029402134,4613,8235,0.0,2
DCTN4,EIF5B,-0.5742425584149999,4613,1858,0.0,2
DCTN4,EIF6,-2.2992911736200004,4613,8005,0.0,2
DCTN4,ELP4,0.0488476178348,4613,5711,0.0,2
DCTN4,EMC1,0.454849238802,4613,9626,0.0,2
DCTN4,EMC2,-0.427788589392,4613,3063,0.0,2
DCTN4,EMC4,-0.947673914438,4613,12204,0.0,2
DCTN4,EMC7,0.4418082487749999,4613,3002,0.0,2
DCTN4,EXOSC2,0.62091705385,4613,121,0.0,2
DCTN4,EXOSC4,0.141012441821,4613,3083,0.0,2
DCTN4,EXOSC6,0.368577158885,4613,11325,0.0,2
DCTN4,FAM98B,-0.0488920051511,4613,57277,0.0,2
DCTN4,FARSA,-0.544799734015,4613,494,0.0,2
DCTN4,FBXO28,0.837544763404,4613,7635,0.0,2
DCTN4,FDPS,0.918184310632,4613,8473,0.0,2
DCTN4,FH,-1.25629777857,4613,504,0.0,2
DCTN4,FIP1L1,-0.187566727067,4613,2757,0.0,2
DCTN4,GEMIN4,0.513664660365,4613,5122,0.0,2
DCTN4,GFER,-1.07586484348,4613,2383,0.0,2
DCTN4,GNL2,-0.447623742839,4613,11042,0.0,2
DCTN4,GNL3L,-1.1398982343,4613,4538,0.0,2
DCTN4,GNPAT,-0.5650269474899999,4613,6847,0.0,2
DCTN4,GPN3,1.4244680582700002,4613,962,0.0,2
DCTN4,GTF2H4,-1.15266315472,4613,3040,0.0,2
DCTN4,GTF3C3,-0.926236325358,4613,4897,0.0,2
DCTN4,GTPBP4,1.06069395858,4613,1277,0.0,2
DCTN4,HCCS,0.744781549831,4613,727,0.0,2
DCTN4,HSCB,0.596789270881,4613,7388,0.0,2
DCTN4,HUS1,-1.05983186899,4613,6965,0.0,2
DCTN4,HYPK,0.802067299016,4613,3630,0.0,2
DCTN4,IMPDH2,-0.859223722006,4613,222,0.0,2
DCTN4,INTS3,0.0988468827615,4613,9271,0.0,2
DCTN4,INTS5,-0.737342889865,4613,6624,0.0,2
DCTN4,KCTD10,1.00753003926,4613,6586,0.0,2
DCTN4,KDM1A,-1.61643789951,4613,2144,0.0,2
DCTN4,LARS2,-0.0855013213837,4613,2603,0.0,2
DCTN4,LEO1,-3.21296618352,4613,56947,1.0,2
DCTN4,LIAS,-0.743591270267,4613,35297,0.0,2
DCTN4,LONP1,-0.1132151856619999,4613,2646,0.0,2
DCTN4,MAPKAP1,-0.362823783188,4613,4004,0.0,2
DCTN4,MASTL,-0.3662618736729999,4613,11493,0.0,2
DCTN4,MAX,0.549032349135,4613,207,0.0,2
DCTN4,MBTPS2,0.147594520809,4613,12925,0.0,2
DCTN4,MCM3,-0.01436803658,4613,1010,0.0,2
DCTN4,MCM3AP,-1.98503103926,4613,5751,0.0,2
DCTN4,MCM4,0.252156246919,4613,5574,0.0,2
DCTN4,MED1,-0.411187414225,4613,2718,0.0,2
DCTN4,MED10,-0.620284729354,4613,11824,0.0,2
DCTN4,MED14,0.259232046914,4613,2366,0.0,2
DCTN4,MED17,-0.849277024479,4613,1108,0.0,2
DCTN4,MED22,0.141121555849,4613,3436,0.0,2
DCTN4,MED23,0.158553353023,4613,6980,0.0,2
DCTN4,MED24,-0.1242325993359999,4613,8316,0.0,2
DCTN4,MED28,-0.340535091059,4613,4642,0.0,2
DCTN4,MED9,-0.1346335670989999,4613,9546,0.0,2
DCTN4,METAP2,-1.99383460243,4613,3282,0.0,2
DCTN4,METTL17,0.4536895728819999,4613,6803,0.0,2
DCTN4,MFAP1,-0.0035525993995,4613,435,0.0,2
DCTN4,MPHOSPH6,2.00369347461,4613,5635,0.0,2
DCTN4,MRPL10,1.60996719371,4613,12565,0.0,2
DCTN4,MRPL11,-0.116237938121,4613,2299,0.0,2
DCTN4,MRPL13,0.2242468631859999,4613,4246,0.0,2
DCTN4,MRPL15,0.4838570349,4613,6459,0.0,2
DCTN4,MRPL16,0.729958175539,4613,5845,0.0,2
DCTN4,MRPL18,0.995518402757,4613,613,0.0,2
DCTN4,MRPL19,-0.772544375178,4613,472,0.0,2
DCTN4,MRPL22,-0.984518565316,4613,5476,0.0,2
DCTN4,MRPL24,0.757013076746,4613,9985,0.0,2
DCTN4,MRPL27,-0.776426782726,4613,10125,0.0,2
DCTN4,MRPL3,-0.788352134201,4613,4860,0.0,2
DCTN4,MRPL32,-1.32630290741,4613,9528,0.0,2
DCTN4,MRPL33,-0.0800932884925,4613,8213,0.0,2
DCTN4,MRPL35,-0.975556940493,4613,7432,0.0,2
DCTN4,MRPL36,-0.362067768562,4613,56733,0.0,2
DCTN4,MRPL37,0.141434732102,4613,4998,0.0,2
DCTN4,MRPL39,0.512400608883,4613,1851,0.0,2
DCTN4,MRPL42,0.0477013488421,4613,3195,0.0,2
DCTN4,MRPL43,-0.573547692526,4613,10573,0.0,2
DCTN4,MRPL46,0.466418386875,4613,6455,0.0,2
DCTN4,MRPS10,-0.924721320709,4613,10245,0.0,2
DCTN4,MRPS11,0.454170069982,4613,4592,0.0,2
DCTN4,MRPS14,0.423740007527,4613,4591,0.0,2
DCTN4,MRPS16,0.69477705407,4613,7727,0.0,2
DCTN4,MRPS18A,-0.322410190689,4613,4456,0.0,2
DCTN4,MRPS18B,0.869238051865,4613,7338,0.0,2
DCTN4,MRPS21,0.525451260556,4613,5449,0.0,2
DCTN4,MRPS23,0.0502320391545,4613,3610,0.0,2
DCTN4,MRPS25,0.491746112746,4613,9876,0.0,2
DCTN4,MRPS27,0.39571327595,4613,1584,0.0,2
DCTN4,MRPS30,0.245773179318,4613,824,0.0,2
DCTN4,MRPS35,-0.148786973309,4613,7502,0.0,2
DCTN4,MRPS5,-0.338795046744,4613,10162,0.0,2
DCTN4,MRPS9,-0.416307280513,4613,2642,0.0,2
DCTN4,MTBP,0.370429148966,4613,33978,0.0,2
DCTN4,MTHFD2,0.4341827615649999,4613,10124,0.0,2
DCTN4,MTOR,0.00812073259316,4613,1558,0.0,2
DCTN4,MTPAP,-0.891494274338,4613,11452,0.0,2
DCTN4,MZT1,-0.404257590698,4613,9531,0.0,2
DCTN4,NAA25,-0.880400339155,4613,13364,0.0,2
DCTN4,NACA,1.38491418146,4613,446,0.0,2
DCTN4,NAMPT,-0.10398124756,4613,5310,0.0,2
DCTN4,NAT10,0.597311801997,4613,8756,0.0,2
DCTN4,NCAPD2,1.2104425680700002,4613,4828,0.0,2
DCTN4,NCBP1,1.26850424403,4613,3184,0.0,2
DCTN4,NDUFA2,1.1144290197,4613,2854,0.0,2
DCTN4,NDUFA8,0.0583228476264,4613,210,0.0,2
DCTN4,NDUFA9,0.97128968065,4613,4991,0.0,2
DCTN4,NDUFB1,1.45737444551,4613,811,0.0,2
DCTN4,NDUFB2,1.20653238111,4613,11197,0.0,2
DCTN4,NDUFB4,-0.578862827451,4613,6893,0.0,2
DCTN4,NEMF,-0.6622593755139999,4613,11329,0.0,2
DCTN4,NFYC,-0.537742345234,4613,1273,0.0,2
DCTN4,NIP7,-0.603452943268,4613,11758,0.0,2
DCTN4,NOC2L,-0.868638828345,4613,4208,0.0,2
DCTN4,NOL10,-1.1602161734,4613,58302,0.0,2
DCTN4,NOL9,-0.333997323886,4613,11059,0.0,2
DCTN4,NOLC1,-1.40617084261,4613,7785,0.0,2
DCTN4,NOP58,-0.72667883617,4613,11321,0.0,2
DCTN4,NUDC,-0.0403131926326999,4613,31,0.0,2
DCTN4,NUP43,0.634801021357,4613,57389,0.0,2
DCTN4,NUP54,-0.663144204349,4613,5142,0.0,2
DCTN4,NUP85,0.264615868589,4613,9071,0.0,2
DCTN4,OGFOD1,0.587980283399,4613,9412,0.0,2
DCTN4,OPA1,0.486625242584,4613,7862,0.0,2
DCTN4,PAXBP1,-0.273975587652,4613,4132,0.0,2
DCTN4,PDCD7,0.5711016772699999,4613,8992,0.0,2
DCTN4,PDRG1,-0.582488012655,4613,11691,0.0,2
DCTN4,PDSS2,0.083652866196,4613,8709,0.0,2
DCTN4,PFAS,0.722370471706,4613,4569,0.0,2
DCTN4,PGD,-0.606267320801,4613,5017,0.0,2
DCTN4,PGK1,-0.1846564044999999,4613,5281,0.0,2
DCTN4,PITRM1,-0.650570041425,4613,10806,0.0,2
DCTN4,PMF1,-0.0918580443376999,4613,4223,0.0,2
DCTN4,PNISR,-0.08774521372,4613,11869,0.0,2
DCTN4,PNN,1.2360889457700002,4613,2735,0.0,2
DCTN4,POLD1,0.224464153846,4613,4339,0.0,2
DCTN4,POLE,1.98763579779,4613,8484,0.0,2
DCTN4,POLN,-2.33723341712,4613,57396,0.0,2
DCTN4,POLR2B,-1.03639214691,4613,1674,0.0,2
DCTN4,POLR2K,-0.7533523069,4613,3525,0.0,2
DCTN4,POLR3A,0.632705577172,4613,3242,0.0,2
DCTN4,POLR3B,0.946092174173,4613,10198,0.0,2
DCTN4,PPAT,0.338544479496,4613,6841,0.0,2
DCTN4,PPCS,-0.498936915414,4613,13781,0.0,2
DCTN4,PPIE,-0.3511816976919999,4613,5629,0.0,2
DCTN4,PPP2R1A,-1.36256891421,4613,1184,0.0,2
DCTN4,PPWD1,1.0821108788,4613,13641,0.0,2
DCTN4,PRIM2,0.446446349469,4613,2483,0.0,2
DCTN4,PRMT5,0.146002066288,4613,7026,0.0,2
DCTN4,PSMB6,-0.071940471651,4613,3396,0.0,2
DCTN4,PSMB7,-0.429123715252,4613,2657,0.0,2
DCTN4,PSMC1,-0.448343565677,4613,1765,0.0,2
DCTN4,PSMC2,-1.89090920605,4613,1720,0.0,2
DCTN4,PSMD12,2.53988313005,4613,3542,0.0,2
DCTN4,PSMD4,0.3786237053819999,4613,2227,0.0,2
DCTN4,PSMD6,0.089527940668,4613,879,0.0,2
DCTN4,PSPH,-1.11616775168,4613,13105,0.0,2
DCTN4,PTCD1,0.5798481984480001,4613,5906,0.0,2
DCTN4,PTCD3,1.36634134028,4613,8812,0.0,2
DCTN4,PTTG1,-0.111528078987,4613,11077,0.0,2
DCTN4,PWP1,-1.7669942902000002,4613,8848,0.0,2
DCTN4,RAD51,-1.21612721815,4613,1181,0.0,2
DCTN4,RAE1,-0.214190418319,4613,7436,0.0,2
DCTN4,RBBP8,-0.468286016685,4613,3735,0.0,2
DCTN4,RBFA,1.28748368913,4613,1011,0.0,2
DCTN4,RBM17,0.953196177168,4613,8330,0.0,2
DCTN4,RBM25,0.1376173728799999,4613,9776,0.0,2
DCTN4,REXO2,0.774959052548,4613,59354,0.0,2
DCTN4,RFC4,0.216463630392,4613,4834,0.0,2
DCTN4,RFC5,-0.8613628372600001,4613,6022,0.0,2
DCTN4,RINT1,-0.318206738186,4613,4722,0.0,2
DCTN4,RNF20,0.728087960603,4613,8364,0.0,2
DCTN4,RNGTT,-0.457797341691,4613,6776,0.0,2
DCTN4,ROMO1,0.560315308811,4613,57038,0.0,2
DCTN4,RPA3,-1.16471541707,4613,3286,0.0,2
DCTN4,RPF2,-0.402174256585,4613,12910,0.0,2
DCTN4,RPL10,-0.784003786091,4613,383,0.0,2
DCTN4,RPL11,-3.31909653882,4613,827,1.0,2
DCTN4,RPL23,-0.453130872141,4613,1729,0.0,2
DCTN4,RPL24,-0.517725278443,4613,4869,0.0,2
DCTN4,RPL27,0.1383649167799999,4613,1518,0.0,2
DCTN4,RPL28,-1.86154032137,4613,3902,0.0,2
DCTN4,RPL3,-1.4243863047,4613,1454,0.0,2
DCTN4,RPL30,-0.531633434722,4613,3217,0.0,2
DCTN4,RPL32,-0.8003356406550001,4613,2881,0.0,2
DCTN4,RPL35,0.2854303722089999,4613,2496,0.0,2
DCTN4,RPL36A,-3.18888417369,4613,7966,1.0,2
DCTN4,RPL5,0.237159186963,4613,59,0.0,2
DCTN4,RPLP1,-0.133423073749,4613,1051,0.0,2
DCTN4,RPLP2,-0.000634703835083,4613,3639,0.0,2
DCTN4,RPP30,0.564553825709,4613,8721,0.0,2
DCTN4,RPP38,-0.594532915084,4613,4365,0.0,2
DCTN4,RPS18,0.000145342715,4613,7352,0.0,2
DCTN4,RPS27A,0.183324511144,4613,765,0.0,2
DCTN4,RPS28,0.270057430631,4613,4789,0.0,2
DCTN4,RPSA,0.08107817672,4613,2162,0.0,2
DCTN4,RPTOR,-0.689116006215,4613,3441,0.0,2
DCTN4,RRM1,-0.177046093449,4613,5012,0.0,2
DCTN4,RTF1,-1.01502056684,4613,7125,0.0,2
DCTN4,SAP18,-0.424895746465,4613,1268,0.0,2
DCTN4,SCO1,-0.123859651685,4613,5488,0.0,2
DCTN4,SDHC,-0.518730452708,4613,8167,0.0,2
DCTN4,SEH1L,-0.525528034237,4613,9660,0.0,2
DCTN4,SF3B1,0.28140239344,4613,3326,0.0,2
DCTN4,SFXN1,-0.897029408901,4613,2222,0.0,2
DCTN4,SKA3,-5.05947283262,4613,2901,1.0,2
DCTN4,SKIV2L,0.198848282828,4613,4844,0.0,2
DCTN4,SLC7A1,-0.384668863506,4613,2058,0.0,2
DCTN4,SLC7A6OS,0.018339164975,4613,60253,0.0,2
DCTN4,SMC5,-0.4689484870279999,4613,117,0.0,2
DCTN4,SMNDC1,0.0551943924469999,4613,10444,0.0,2
DCTN4,SNAPC1,2.33224718943,4613,4030,0.0,2
DCTN4,SNIP1,0.327692715003,4613,6949,0.0,2
DCTN4,SNRNP200,0.466476435996,4613,1224,0.0,2
DCTN4,SNRNP70,0.366816350639,4613,1605,0.0,2
DCTN4,SNRPB,0.00557961908424,4613,256,0.0,2
DCTN4,SNRPC,0.436147872157,4613,2738,0.0,2
DCTN4,SNRPD3,-0.713354042145,4613,1361,0.0,2
DCTN4,SPAG7,0.691795007931,4613,8089,0.0,2
DCTN4,SPDL1,0.353331551245,4613,8680,0.0,2
DCTN4,SRFBP1,-0.859957884078,4613,10855,0.0,2
DCTN4,SSB,-0.626126785522,4613,3805,0.0,2
DCTN4,SSBP1,0.197079754244,4613,7132,0.0,2
DCTN4,STXBP4,1.29311238097,4613,34185,0.0,2
DCTN4,SYVN1,1.37887283925,4613,11603,0.0,2
DCTN4,TAF1,-0.94615922028,4613,18,0.0,2
DCTN4,TAF1A,-0.305371570486,4613,6451,0.0,2
DCTN4,TBCB,-0.256525256098,4613,6241,0.0,2
DCTN4,TCF25,-0.232914090956,4613,4806,0.0,2
DCTN4,TCOF1,-1.19222753908,4613,2411,0.0,2
DCTN4,TFB1M,-0.9638971724,4613,13080,0.0,2
DCTN4,TGIF2,-0.039698987674,4613,58378,0.0,2
DCTN4,TIMM22,-0.109703962345,4613,8574,0.0,2
DCTN4,TIMM9,-0.103772962375,4613,11671,0.0,2
DCTN4,TIPIN,0.256612772122,4613,6730,0.0,2
DCTN4,TOMM22,1.8454986188,4613,6932,0.0,2
DCTN4,TRA2B,-3.95064762865,4613,55,1.0,2
DCTN4,TRMT5,-0.511341717295,4613,35328,0.0,2
DCTN4,TRNAU1AP,-0.0111602443203,4613,13362,0.0,2
DCTN4,TRPM7,-0.1473291186599999,4613,8618,0.0,2
DCTN4,TRRAP,0.4816807478399999,4613,2932,0.0,2
DCTN4,TSEN2,0.0496472170483,4613,7933,0.0,2
DCTN4,TTC4,-0.750927645205,4613,7279,0.0,2
DCTN4,TUBB,-2.61373270069,4613,12607,0.0,2
DCTN4,TUBGCP3,-0.285089223308,4613,655,0.0,2
DCTN4,TUBGCP5,-0.087832698063,4613,28,0.0,2
DCTN4,UBA2,2.42107250127,4613,5857,0.0,2
DCTN4,UBA3,-0.57764213065,4613,2997,0.0,2
DCTN4,UMPS,-0.368377987992,4613,8671,0.0,2
DCTN4,UQCRB,-1.03201585763,4613,5089,0.0,2
DCTN4,USE1,-1.60541514269,4613,8253,0.0,2
DCTN4,VPS29,-0.4187307451959999,4613,6622,0.0,2
DCTN4,WARS2,0.528019396259,4613,6590,0.0,2
DCTN4,WDR36,-0.0671576465677,4613,34747,0.0,2
DCTN4,WDR61,-0.763534226174,4613,9142,0.0,2
DCTN4,WDR7,0.196924967928,4613,11447,0.0,2
DCTN4,WDR77,0.67162046388,4613,5512,0.0,2
DCTN4,YTHDC1,0.161670382492,4613,11003,0.0,2
DCTN4,ZCCHC9,-1.8195428623700003,4613,10567,0.0,2
DCTN4,ZMAT2,-1.75070985592,4613,11299,0.0,2
DCTN4,ZMAT5,-0.558305661607,4613,7094,0.0,2
DCTN4,ZNF511,-2.27289826156,4613,10339,0.0,2
DCTN4,ZNF598,1.43525544225,4613,8782,0.0,2
DCTN4,ZNF830,-0.26356350039,4613,13712,0.0,2
DCTN4,ZNHIT6,-2.14728206199,4613,6714,0.0,2
DCTN4,ZNRD1,-0.931493479561,4613,34671,0.0,2
DDX18,DDX46,0.971218385662,2912,6023,0.0,2
DDX18,DHODH,0.225997158632,2912,10027,0.0,2
DDX18,DHX37,-0.397553252889,2912,11442,0.0,2
DDX18,DICER1,-0.484361439997,2912,1319,0.0,2
DDX18,DLST,1.34828363481,2912,2064,0.0,2
DDX18,DNTTIP2,0.0330797006675,2912,8444,0.0,2
DDX18,DUT,0.534758719895,2912,4739,0.0,2
DDX18,DYNC1H1,-1.24015269612,2912,546,0.0,2
DDX18,EBNA1BP2,-0.388245220649,2912,3733,0.0,2
DDX18,EEF1G,-1.22803858958,2912,716,0.0,2
DDX18,EFR3A,0.600853483974,2912,5522,0.0,2
DDX18,EIF2B2,1.96711754128,2912,8762,0.0,2
DDX18,EIF2B5,-0.338558848305,2912,8310,0.0,2
DDX18,EIF3C,0.442489197937,2912,4020,0.0,2
DDX18,EIF3H,-0.6415121474350001,2912,4408,0.0,2
DDX18,EIF3M,0.237482560462,2912,6251,0.0,2
DDX18,EIF4A1,-0.0476844879443,2912,2929,0.0,2
DDX18,EIF4G1,-0.227779223896,2912,4219,0.0,2
DDX18,EIF4G2,0.990198706157,2912,8235,0.0,2
DDX18,EIF5B,-0.0874881102223,2912,1858,0.0,2
DDX18,EIF6,-1.12469952261,2912,8005,0.0,2
DDX18,ELP4,1.19243725829,2912,5711,0.0,2
DDX18,EMC1,-0.483216965264,2912,9626,0.0,2
DDX18,EMC2,0.0348466586634,2912,3063,0.0,2
DDX18,EMC4,-1.2429427432200002,2912,12204,0.0,2
DDX18,EMC7,0.828059738898,2912,3002,0.0,2
DDX18,EXOSC2,-0.7603077369869999,2912,121,0.0,2
DDX18,EXOSC4,-0.344151885447,2912,3083,0.0,2
DDX18,EXOSC6,0.655109036975,2912,11325,0.0,2
DDX18,FAM98B,-0.608224737508,2912,57277,0.0,2
DDX18,FARSA,-0.1689321266429999,2912,494,0.0,2
