cell_name,nodea_name,nodeb_name,nodea_primekgid,nodeb_primekgid,label,cell_id
A549,ALDOC,ME2,11116,12301,0.0,1
A549,ALDOC,PDHA2,11116,385,0.0,1
A549,PIK3CA,TP53,1641,1785,0.0,1
A549,PDHA2,PGAM2,385,8771,0.0,1
A549,PDHA2,PFKP,385,4073,0.0,1
A549,MDH1,TALDO1,3189,4173,0.0,1
A549,LDHB,PFKP,4812,4073,0.0,1
A549,KMT2D,TP53,5202,1785,0.0,1
A549,CASP8,TOP1,116,1749,0.0,1
A549,ATM,MLH1,3666,2423,0.0,1
A549,PRKDC,TP53,1016,1785,0.0,1
A549,ALDOB,PKLR,591,6784,0.0,1
A549,RUNX1,TP53,3438,1785,0.0,1
A549,GATA3,TP53,1559,1785,0.0,1
A549,BCL2,TP53,2429,1785,0.0,1
A549,MSH6,TOP1,3246,1749,0.0,1
A549,MSH6,TP53,3246,1785,0.0,1
A549,MSH6,PARP1,3246,568,0.0,1
A549,FLT3,TP53,1441,1785,0.0,1
A549,PDGFRA,TP53,3772,1785,0.0,1
A549,BRCA1,CHEK2,554,6966,0.0,1
A549,BRCA1,BTK,554,337,0.0,1
A549,BRCA1,TP53,554,1785,0.0,1
A549,MAP2K1,TP53,1831,1785,0.0,1
A549,ARID1A,TYMS,6019,3509,0.0,1
A549,ARID1A,NF1,6019,5794,0.0,1
A549,CDK9,PTEN,1034,177,0.0,1
A549,CDKN2A,TP53,236,1785,0.0,1
A549,CDKN2A,PTEN,236,177,0.0,1
A549,SMO,TP53,298,1785,0.0,1
A549,HK2,ME2,8798,12301,0.0,1
A549,DLD,MDH2,1899,9724,0.0,1
A549,PTEN,SMAD4,177,1600,0.0,1
A549,PTEN,TSC1,177,2005,0.0,1
A549,PTEN,TP53,177,1785,0.0,1
A549,EGFR,FGFR2,125,1298,0.0,1
A549,EGFR,PARP1,125,568,0.0,1
A549,EGFR,TP53,125,1785,0.0,1
A549,FGFR2,TP53,1298,1785,0.0,1
A549,TP53,TYMS,1785,3509,0.0,1
A549,CDH1,ROR1,2543,609,0.0,1
A549,MLH1,TP53,2423,1785,0.0,1
A549,DHFR,TP53,7134,1785,0.0,1
A549,MET,RB1,67,577,0.0,1
A549,MET,TOP1,67,1749,0.0,1
A549,BRCA2,JAK2,80,1618,0.0,1
A549,BRCA2,TP53,80,1785,0.0,1
A549,ARID2,TP53,34008,1785,0.0,1
A549,KDM6A,PARP1,9264,568,0.0,1
A549,KDM6A,TP53,9264,1785,0.0,1
A549,KDM6A,MLH1,9264,2423,0.0,1
A549,DLAT,LDHAL6B,7775,10512,0.0,1
A549,ABL1,TP53,601,1785,0.0,1
A549,ADA,TP53,2290,1785,0.0,1
A549,ADA,HDAC2,2290,587,0.0,1
Jurkat,CNOT1,RPA3,3353,3286,0.0,2
Jurkat,CNOT1,SNAPC1,3353,4030,0.0,2
Jurkat,CNOT1,TRA2B,3353,55,0.0,2
Jurkat,CNOT1,POLR3A,3353,3242,0.0,2
Jurkat,CNOT1,TTI2,3353,34802,0.0,2
Jurkat,KDM1A,OGFOD1,2144,9412,0.0,2
Jurkat,KDM1A,SEC22B,2144,6568,0.0,2
Jurkat,NOL10,NUDC,58302,31,0.0,2
Jurkat,NOL10,RPL30,58302,3217,0.0,2
Jurkat,NOL10,SNAPC1,58302,4030,0.0,2
Jurkat,SAP18,SNAPC1,1268,4030,0.0,2
Jurkat,NOL8,POLR3A,2900,3242,0.0,2
Jurkat,NOL8,PSMB6,2900,3396,0.0,2
Jurkat,NOL8,SNAPC1,2900,4030,0.0,2
Jurkat,NOL8,ZCCHC9,2900,10567,0.0,2
Jurkat,NOL8,PSMD4,2900,2227,0.0,2
Jurkat,NOL8,RPS28,2900,4789,0.0,2
Jurkat,NOL8,REXO2,2900,59354,0.0,2
Jurkat,NOL8,RPLP1,2900,1051,0.0,2
Jurkat,NOL8,RPL32,2900,2881,0.0,2
Jurkat,NOL8,RPA3,2900,3286,0.0,2
Jurkat,NOL8,RPL8,2900,231,0.0,2
Jurkat,NOL8,PTCD3,2900,8812,0.0,2
Jurkat,NOL8,PPWD1,2900,13641,0.0,2
Jurkat,EMC2,SEC22B,3063,6568,0.0,2
Jurkat,EMC2,GFI1B,3063,2714,0.0,2
Jurkat,NAT10,NDUFA2,8756,2854,0.0,2
Jurkat,COPE,PPCS,7889,13781,0.0,2
Jurkat,COPE,GOLT1B,7889,2068,0.0,2
Jurkat,NEMF,TRRAP,11329,2932,0.0,2
Jurkat,NEMF,RPS5,11329,905,0.0,2
Jurkat,NEMF,RPSA,11329,2162,0.0,2
Jurkat,GNL3L,POLR3B,4538,10198,0.0,2
Jurkat,GNL3L,SNAPC1,4538,4030,0.0,2
Jurkat,GNL3L,RAE1,4538,7436,0.0,2
Jurkat,GNL3L,TRA2B,4538,55,0.0,2
Jurkat,GNL3L,NUDC,4538,31,0.0,2
Jurkat,DMAP1,RPL35,2014,2496,0.0,2
Jurkat,DMAP1,EIF3H,2014,4408,0.0,2
Jurkat,DMAP1,MTPAP,2014,11452,0.0,2
Jurkat,DMAP1,ZNF598,2014,8782,0.0,2
Jurkat,DMAP1,POLR3A,2014,3242,0.0,2
Jurkat,DMAP1,MRPL11,2014,2299,0.0,2
Jurkat,DMAP1,TRA2B,2014,55,0.0,2
Jurkat,DMAP1,MRPL18,2014,613,0.0,2
Jurkat,DMAP1,NDUFA9,2014,4991,0.0,2
Jurkat,DMAP1,PSMC6,2014,5495,0.0,2
Jurkat,DMAP1,MRPL13,2014,4246,0.0,2
Jurkat,DMAP1,EIF4G2,2014,8235,0.0,2
Jurkat,DMAP1,SNAPC1,2014,4030,0.0,2
Jurkat,DMAP1,MTBP,2014,33978,0.0,2
Jurkat,DMAP1,TOMM22,2014,6932,0.0,2
Jurkat,DMAP1,NDUFB2,2014,11197,0.0,2
Jurkat,DMAP1,MRPL35,2014,7432,0.0,2
Jurkat,DMAP1,WDR7,2014,11447,0.0,2
Jurkat,DMAP1,PSMD4,2014,2227,0.0,2
Jurkat,DMAP1,MRPL32,2014,9528,0.0,2
Jurkat,DMAP1,KCTD10,2014,6586,0.0,2
Jurkat,DMAP1,KARS1,2014,3069,0.0,2
Jurkat,DMAP1,VPS4A,2014,8398,0.0,2
Jurkat,DMAP1,RPF2,2014,12910,0.0,2
Jurkat,DMAP1,SLC7A1,2014,2058,0.0,2
Jurkat,DMAP1,RAE1,2014,7436,0.0,2
Jurkat,DMAP1,FBXO28,2014,7635,0.0,2
Jurkat,ATP6V1G1,MRPL11,1898,2299,0.0,2
Jurkat,ATP6V1G1,RPL24,1898,4869,0.0,2
Jurkat,ATP6V1G1,DDX18,1898,2912,0.0,2
Jurkat,ATP6V1G1,NDUFA2,1898,2854,0.0,2
Jurkat,ATP6V1G1,CDC26,1898,9110,0.0,2
Jurkat,ATP6V1G1,RPL35,1898,2496,0.0,2
Jurkat,RINT1,SNAPC1,4722,4030,0.0,2
Jurkat,PDRG1,SCYL1,11691,5294,0.0,2
Jurkat,PDRG1,SNRNP200,11691,1224,0.0,2
Jurkat,TRNAU1AP,WDR70,13362,9701,0.0,2
Jurkat,LEO1,PSMD1,56947,4126,0.0,2
Jurkat,LEO1,TRRAP,56947,2932,0.0,2
Jurkat,LEO1,RPLP2,56947,3639,0.0,2
Jurkat,LEO1,RPS18,56947,7352,0.0,2
Jurkat,RPS5,TGIF2,905,58378,0.0,2
Jurkat,RPS5,TIMM9,905,11671,0.0,2
Jurkat,RPS5,SAP18,905,1268,0.0,2
Jurkat,RPS5,VPS4A,905,8398,0.0,2
Jurkat,RPS5,TAF1A,905,6451,0.0,2
Jurkat,RPS5,SKIV2L,905,4844,0.0,2
Jurkat,RPS5,SCO1,905,5488,0.0,2
Jurkat,RPS5,SNAPC1,905,4030,0.0,2
Jurkat,RPS5,TRRAP,905,2932,0.0,2
Jurkat,RPS5,SPDL1,905,8680,0.0,2
Jurkat,CHMP2A,MED10,6041,11824,0.0,2
Jurkat,CHMP2A,UBA2,6041,5857,0.0,2
Jurkat,CHMP2A,GOLT1B,6041,2068,0.0,2
Jurkat,CHMP2A,SCYL1,6041,5294,0.0,2
Jurkat,CHMP2A,SNAPC1,6041,4030,0.0,2
Jurkat,CHMP2A,HBS1L,6041,5051,0.0,2
Jurkat,TASOR,MED17,4685,1108,0.0,2
Jurkat,TASOR,GNL3L,4685,4538,0.0,2
Jurkat,TASOR,RPL24,4685,4869,0.0,2
Jurkat,PPCS,SCYL1,13781,5294,0.0,2
Jurkat,PPCS,PSMD6,13781,879,0.0,2
Jurkat,PPCS,TAZ,13781,34675,0.0,2
Jurkat,PPCS,SCO1,13781,5488,0.0,2
Jurkat,PPCS,ZNF598,13781,8782,0.0,2
Jurkat,PPCS,TRRAP,13781,2932,0.0,2
Jurkat,PPCS,SLC39A9,13781,2386,0.0,2
Jurkat,PPCS,TGIF2,13781,58378,0.0,2
Jurkat,PPCS,RPTOR,13781,3441,0.0,2
Jurkat,PPCS,SAP18,13781,1268,0.0,2
Jurkat,PPCS,ZNHIT6,13781,6714,0.0,2
Jurkat,PPCS,RNF20,13781,8364,0.0,2
Jurkat,PPCS,RPL8,13781,231,0.0,2
Jurkat,PPCS,TIMM23B,13781,58257,0.0,2
Jurkat,PPCS,TTI2,13781,34802,0.0,2
Jurkat,PPCS,TIMM9,13781,11671,0.0,2
Jurkat,PPCS,TRA2B,13781,55,0.0,2
Jurkat,PPCS,VPS4A,13781,8398,0.0,2
Jurkat,PPCS,SNAPC1,13781,4030,0.0,2
Jurkat,EFR3A,RAE1,5522,7436,0.0,2
Jurkat,EFR3A,STXBP4,5522,34185,0.0,2
Jurkat,EFR3A,PRPF18,5522,1890,0.0,2
Jurkat,EFR3A,GOLT1B,5522,2068,0.0,2
Jurkat,EFR3A,RPL35,5522,2496,0.0,2
Jurkat,EFR3A,GFI1B,5522,2714,0.0,2
Jurkat,EFR3A,MED17,5522,1108,0.0,2
Jurkat,EFR3A,TOMM22,5522,6932,0.0,2
Jurkat,EFR3A,EMC6,5522,3752,0.0,2
Jurkat,EFR3A,TAZ,5522,34675,0.0,2
Jurkat,EFR3A,SLC39A9,5522,2386,0.0,2
Jurkat,EFR3A,MAX,5522,207,0.0,2
Jurkat,EFR3A,ERH,5522,7532,0.0,2
Jurkat,EFR3A,GTF2E1,5522,3716,0.0,2
Jurkat,EFR3A,TTI2,5522,34802,0.0,2
Jurkat,EFR3A,HBS1L,5522,5051,0.0,2
Jurkat,EFR3A,EIF4G2,5522,8235,0.0,2
Jurkat,EFR3A,RPL8,5522,231,0.0,2
Jurkat,EFR3A,SCYL1,5522,5294,0.0,2
Jurkat,EFR3A,VPS4A,5522,8398,0.0,2
Jurkat,EFR3A,TIMM23B,5522,58257,0.0,2
Jurkat,CEP192,EIF4G2,7250,8235,0.0,2
Jurkat,DDX18,RPA3,2912,3286,0.0,2
Jurkat,DDX18,RFC5,2912,6022,0.0,2
Jurkat,DDX18,VPS4A,2912,8398,0.0,2
Jurkat,DDX18,LEO1,2912,56947,0.0,2
Jurkat,DDX18,TGIF2,2912,58378,0.0,2
Jurkat,DDX18,EIF4G2,2912,8235,0.0,2
Jurkat,DDX18,SFXN1,2912,2222,0.0,2
Jurkat,DDX18,DICER1,2912,1319,0.0,2
Jurkat,DDX18,SNRNP200,2912,1224,0.0,2
Jurkat,DDX18,TUBB,2912,12607,0.0,2
Jurkat,DDX18,WDR70,2912,9701,0.0,2
Jurkat,DDX18,EIF3D,2912,7224,0.0,2
Jurkat,DDX18,SYVN1,2912,11603,0.0,2
Jurkat,DDX18,MRPS16,2912,7727,0.0,2
Jurkat,DDX18,WDR7,2912,11447,0.0,2
Jurkat,DDX18,MED10,2912,11824,0.0,2
Jurkat,DDX18,LIAS,2912,35297,0.0,2
Jurkat,DDX18,SPATA5,2912,33831,0.0,2
Jurkat,RPL35,SFXN1,2496,2222,0.0,2
Jurkat,RPL35,SKIV2L,2496,4844,0.0,2
Jurkat,RPL35,TAF1,2496,18,0.0,2
Jurkat,RPL35,SYVN1,2496,11603,0.0,2
Jurkat,RPL35,SRP19,2496,9705,0.0,2
Jurkat,MED22,SNAPC1,3436,4030,0.0,2
Jurkat,MED22,SPATA5,3436,33831,0.0,2
Jurkat,MED22,TOMM22,3436,6932,0.0,2
Jurkat,MED22,RPF2,3436,12910,0.0,2
Jurkat,USE1,VPS4A,8253,8398,0.0,2
Jurkat,FARSB,HSPA5,12379,1050,0.0,2
Jurkat,FARSB,MRPL11,12379,2299,0.0,2
Jurkat,FARSB,NIP7,12379,11758,0.0,2
Jurkat,ANKZF1,COPS5,5213,202,0.0,2
Jurkat,ANKZF1,MED1,5213,2718,0.0,2
Jurkat,ANKZF1,PSMC6,5213,5495,0.0,2
Jurkat,ANKZF1,DUT,5213,4739,0.0,2
Jurkat,ANKZF1,BNIP1,5213,4445,0.0,2
Jurkat,ANKZF1,PPCS,5213,13781,0.0,2
Jurkat,ANKZF1,EIF4G2,5213,8235,0.0,2
Jurkat,ANKZF1,CDC26,5213,9110,0.0,2
Jurkat,RPF2,ZCCHC9,12910,10567,0.0,2
Jurkat,RPF2,RPSA,12910,2162,0.0,2
Jurkat,RPF2,RPL32,12910,2881,0.0,2
Jurkat,DUT,SNAPC1,4739,4030,0.0,2
Jurkat,DUT,MRPS16,4739,7727,0.0,2
Jurkat,DUT,TASOR,4739,4685,0.0,2
Jurkat,DUT,SNRPD3,4739,1361,0.0,2
Jurkat,DUT,TRA2B,4739,55,0.0,2
Jurkat,DUT,EIF4A1,4739,2929,0.0,2
Jurkat,DUT,RPL8,4739,231,0.0,2
Jurkat,DUT,EMC1,4739,9626,0.0,2
Jurkat,DUT,PSMB6,4739,3396,0.0,2
Jurkat,DUT,STXBP4,4739,34185,0.0,2
Jurkat,DUT,NEMF,4739,11329,0.0,2
Jurkat,DUT,NFYC,4739,1273,0.0,2
Jurkat,DUT,RNF20,4739,8364,0.0,2
Jurkat,DUT,ZNF511,4739,10339,0.0,2
Jurkat,DUT,RPF2,4739,12910,0.0,2
Jurkat,DUT,GTF2E1,4739,3716,0.0,2
Jurkat,DUT,DYNC1H1,4739,546,0.0,2
Jurkat,DUT,PDRG1,4739,11691,0.0,2
Jurkat,MED17,TIMM23B,1108,58257,0.0,2
Jurkat,MED17,WDR70,1108,9701,0.0,2
Jurkat,MED17,SPATA5,1108,33831,0.0,2
Jurkat,MED17,RPL35,1108,2496,0.0,2
Jurkat,MED17,SNAPC1,1108,4030,0.0,2
Jurkat,MED17,POLR3B,1108,10198,0.0,2
Jurkat,MED17,REXO2,1108,59354,0.0,2
Jurkat,MED17,NUDC,1108,31,0.0,2
Jurkat,ZCCHC9,ZNF574,10567,343,0.0,2
Jurkat,METTL17,MRPL11,6803,2299,0.0,2
Jurkat,CAMLG,RBM17,3238,8330,0.0,2
Jurkat,CAMLG,NOL8,3238,2900,0.0,2
Jurkat,CAMLG,PPCS,3238,13781,0.0,2
Jurkat,CAMLG,RPLP1,3238,1051,0.0,2
Jurkat,CAMLG,ZCCHC9,3238,10567,0.0,2
Jurkat,CAMLG,COPS2,3238,2356,0.0,2
Jurkat,CAMLG,CDC23,3238,2516,0.0,2
Jurkat,CAMLG,HBS1L,3238,5051,0.0,2
Jurkat,CAMLG,SNRNP200,3238,1224,0.0,2
Jurkat,CAMLG,MRPL18,3238,613,0.0,2
Jurkat,CAMLG,MRPL50,3238,483,0.0,2
Jurkat,CAMLG,RPL24,3238,4869,0.0,2
Jurkat,CAMLG,NFYC,3238,1273,0.0,2
Jurkat,CAMLG,DDX18,3238,2912,0.0,2
Jurkat,CAMLG,CHMP2A,3238,6041,0.0,2
Jurkat,CAMLG,PSMB6,3238,3396,0.0,2
Jurkat,CAMLG,RPS5,3238,905,0.0,2
Jurkat,CAMLG,PTTG1,3238,11077,0.0,2
Jurkat,CAMLG,LARS1,3238,5183,0.0,2
Jurkat,CAMLG,SNRPB,3238,256,0.0,2
Jurkat,CAMLG,NDUFA2,3238,2854,0.0,2
Jurkat,CAMLG,TUBGCP5,3238,28,0.0,2
Jurkat,CAMLG,GEMIN4,3238,5122,0.0,2
Jurkat,CAMLG,GNL3L,3238,4538,0.0,2
Jurkat,CAMLG,MRPL13,3238,4246,0.0,2
Jurkat,CAMLG,TSEN2,3238,7933,0.0,2
Jurkat,EMC7,SDHC,3002,8167,0.0,2
Jurkat,ARIH1,SNAPC1,5210,4030,0.0,2
Jurkat,PSMD1,RPS18,4126,7352,0.0,2
Jurkat,PSMD1,RPSA,4126,2162,0.0,2
Jurkat,PSMD1,RPL10,4126,383,0.0,2
Jurkat,PSMD1,USE1,4126,8253,0.0,2
Jurkat,MRPL16,MRPL18,5845,613,0.0,2
Jurkat,MRPL16,NDUFA2,5845,2854,0.0,2
Jurkat,MRPL16,RBM17,5845,8330,0.0,2
Jurkat,MRPL16,MRPL22,5845,5476,0.0,2
Jurkat,MRPL16,RPL35,5845,2496,0.0,2
Jurkat,MRPL16,SEH1L,5845,9660,0.0,2
Jurkat,MRPL16,MRPS25,5845,9876,0.0,2
Jurkat,MRPL16,TTI2,5845,34802,0.0,2
Jurkat,MRPL16,PPCS,5845,13781,0.0,2
Jurkat,MRPL16,PELO,5845,12958,0.0,2
Jurkat,MRPL16,RPL30,5845,3217,0.0,2
Jurkat,MRPL16,POLR3B,5845,10198,0.0,2
Jurkat,AFG3L2,MRPS21,7291,5449,0.0,2
Jurkat,AFG3L2,INTS3,7291,9271,0.0,2
Jurkat,AFG3L2,DMAP1,7291,2014,0.0,2
Jurkat,AFG3L2,NDUFA2,7291,2854,0.0,2
Jurkat,AFG3L2,PPCS,7291,13781,0.0,2
Jurkat,NDUFB1,PPCS,811,13781,0.0,2
Jurkat,MAPKAP1,ZCCHC9,4004,10567,0.0,2
Jurkat,MAPKAP1,NOL8,4004,2900,0.0,2
Jurkat,MAPKAP1,MED17,4004,1108,0.0,2
Jurkat,MRPS30,SNAPC1,824,4030,0.0,2
Jurkat,MRPS30,RPL24,824,4869,0.0,2
Jurkat,CDK1,TSEN2,530,7933,0.0,2
Jurkat,CDK1,PSMC6,530,5495,0.0,2
Jurkat,CDK1,SPATA5,530,33831,0.0,2
Jurkat,CDK1,PPCS,530,13781,0.0,2
Jurkat,CDK1,POLN,530,57396,0.0,2
Jurkat,CDK1,CNOT1,530,3353,0.0,2
Jurkat,CDK1,GEMIN4,530,5122,0.0,2
Jurkat,CDK1,NDUFA2,530,2854,0.0,2
Jurkat,CDK1,SNRPB,530,256,0.0,2
Jurkat,CDK1,RPL8,530,231,0.0,2
Jurkat,ANAPC13,CARS1,3102,11147,0.0,2
Jurkat,ANAPC13,FBXO28,3102,7635,0.0,2
Jurkat,ANAPC13,PPCS,3102,13781,0.0,2
Jurkat,ANAPC13,DUT,3102,4739,0.0,2
Jurkat,ANAPC13,MCM3AP,3102,5751,0.0,2
Jurkat,ANAPC13,EFR3A,3102,5522,0.0,2
Jurkat,ANAPC13,CDC26,3102,9110,0.0,2
Jurkat,ANAPC13,SEH1L,3102,9660,0.0,2
Jurkat,ANAPC13,MRPL18,3102,613,0.0,2
Jurkat,ANAPC13,VPS72,3102,1212,0.0,2
Jurkat,ANAPC13,MRPL19,3102,472,0.0,2
Jurkat,ANAPC13,SPAG7,3102,8089,0.0,2
Jurkat,ANAPC13,TIMM23B,3102,58257,0.0,2
Jurkat,ANAPC13,RAE1,3102,7436,0.0,2
Jurkat,ANAPC13,NDUFA2,3102,2854,0.0,2
Jurkat,EIF6,SNAPC1,8005,4030,0.0,2
Jurkat,EIF6,MZT1,8005,9531,0.0,2
Jurkat,ACTL6A,TRA2B,3050,55,0.0,2
Jurkat,ACTL6A,PSMD12,3050,3542,0.0,2
Jurkat,ACTL6A,EIF4G2,3050,8235,0.0,2
Jurkat,ACTL6A,CTNNBL1,3050,7231,0.0,2
Jurkat,ACTL6A,MRPL16,3050,5845,0.0,2
Jurkat,ACTL6A,BTF3,3050,7531,0.0,2
Jurkat,ACTL6A,SNAPC1,3050,4030,0.0,2
Jurkat,NAMPT,SNAPC1,5310,4030,0.0,2
Jurkat,NAMPT,UBA2,5310,5857,0.0,2
Jurkat,NAMPT,PSMD1,5310,4126,0.0,2
Jurkat,HYPK,POLR3B,3630,10198,0.0,2
Jurkat,MRPL32,ZNF511,9528,10339,0.0,2
Jurkat,MRPL32,NOL8,9528,2900,0.0,2
Jurkat,MRPL32,MRPL50,9528,483,0.0,2
Jurkat,MRPL32,SNAPC1,9528,4030,0.0,2
Jurkat,MRPL32,MRPL35,9528,7432,0.0,2
Jurkat,MRPL32,PRPF18,9528,1890,0.0,2
Jurkat,MRPL32,RPL8,9528,231,0.0,2
Jurkat,HBS1L,KARS1,5051,3069,0.0,2
Jurkat,HBS1L,MRPL43,5051,10573,0.0,2
Jurkat,HBS1L,POLN,5051,57396,0.0,2
Jurkat,HBS1L,NDUFA2,5051,2854,0.0,2
Jurkat,HBS1L,MRPL32,5051,9528,0.0,2
Jurkat,HBS1L,QARS1,5051,5836,0.0,2
Jurkat,HBS1L,MRPL10,5051,12565,0.0,2
Jurkat,HBS1L,MAX,5051,207,0.0,2
Jurkat,HBS1L,MED17,5051,1108,0.0,2
Jurkat,HBS1L,RPSA,5051,2162,0.0,2
Jurkat,HBS1L,PPCS,5051,13781,0.0,2
Jurkat,HBS1L,LONP1,5051,2646,0.0,2
Jurkat,HBS1L,TCOF1,5051,2411,0.0,2
Jurkat,HBS1L,TRRAP,5051,2932,0.0,2
Jurkat,HBS1L,MRPL18,5051,613,0.0,2
Jurkat,HBS1L,MRPL16,5051,5845,0.0,2
Jurkat,HBS1L,VPS29,5051,6622,0.0,2
Jurkat,HBS1L,PSMB6,5051,3396,0.0,2
Jurkat,HBS1L,MTBP,5051,33978,0.0,2
Jurkat,HBS1L,RAD51,5051,1181,0.0,2
Jurkat,SEC22B,TRPM7,6568,8618,0.0,2
Jurkat,SEC22B,TCOF1,6568,2411,0.0,2
Jurkat,SEC22B,TSEN2,6568,7933,0.0,2
Jurkat,ARL2,COG3,4091,9602,0.0,2
Jurkat,ARL2,EIF4G2,4091,8235,0.0,2
Jurkat,ARL2,EIF4A1,4091,2929,0.0,2
Jurkat,ARL2,TRRAP,4091,2932,0.0,2
Jurkat,ARL2,REXO2,4091,59354,0.0,2
Jurkat,MZT1,VPS4A,9531,8398,0.0,2
Jurkat,MZT1,RBM22,9531,9845,0.0,2
Jurkat,MZT1,RPL10,9531,383,0.0,2
Jurkat,MZT1,RPL24,9531,4869,0.0,2
Jurkat,PSMD6,SDHC,879,8167,0.0,2
Jurkat,PSMD6,SF3B1,879,3326,0.0,2
Jurkat,PSMD6,RAE1,879,7436,0.0,2
Jurkat,PSMD6,RPL35,879,2496,0.0,2
Jurkat,MCM3,TIMM23B,1010,58257,0.0,2
Jurkat,MCM3,SNAPC1,1010,4030,0.0,2
Jurkat,MCM3,RFC5,1010,6022,0.0,2
Jurkat,CTNNBL1,RPS18,7231,7352,0.0,2
Jurkat,CTNNBL1,RPS28,7231,4789,0.0,2
Jurkat,NAA50,PPCS,10589,13781,0.0,2
Jurkat,NAA50,NDUFA2,10589,2854,0.0,2
Jurkat,CDC73,MRPL18,8044,613,0.0,2
Jurkat,CDC73,NDUFA2,8044,2854,0.0,2
Jurkat,CDC73,TRRAP,8044,2932,0.0,2
Jurkat,CDC73,EFR3A,8044,5522,0.0,2
Jurkat,CDC73,SDHC,8044,8167,0.0,2
Jurkat,APOOL,MED1,5596,2718,0.0,2
Jurkat,APOOL,DMAP1,5596,2014,0.0,2
Jurkat,APOOL,EFR3A,5596,5522,0.0,2
Jurkat,APOOL,KARS1,5596,3069,0.0,2
Jurkat,APOOL,MED10,5596,11824,0.0,2
Jurkat,APOOL,NDUFA2,5596,2854,0.0,2
Jurkat,APOOL,MRPL18,5596,613,0.0,2
Jurkat,APOOL,EIF3M,5596,6251,0.0,2
Jurkat,APOOL,RPS5,5596,905,0.0,2
Jurkat,APOOL,CDC26,5596,9110,0.0,2
Jurkat,APOOL,COG3,5596,9602,0.0,2
Jurkat,APOOL,EIF4G2,5596,8235,0.0,2
Jurkat,EIF2B5,TIMM23B,8310,58257,0.0,2
Jurkat,EIF2B5,NUDC,8310,31,0.0,2
Jurkat,EIF2B5,SNAPC1,8310,4030,0.0,2
Jurkat,EIF2B5,RPF2,8310,12910,0.0,2
Jurkat,EIF2B5,EIF4G2,8310,8235,0.0,2
Jurkat,ATP1A1,MED10,4360,11824,0.0,2
Jurkat,ATP1A1,COPS2,4360,2356,0.0,2
Jurkat,POLR2B,SNAPC1,1674,4030,0.0,2
Jurkat,RPP38,SNAPC1,4365,4030,0.0,2
Jurkat,RPP38,SEC22B,4365,6568,0.0,2
Jurkat,POLR3B,SLC7A1,10198,2058,0.0,2
Jurkat,POLR3B,SYVN1,10198,11603,0.0,2
Jurkat,POLR3B,SDHC,10198,8167,0.0,2
Jurkat,POLR3B,RPL8,10198,231,0.0,2
Jurkat,POLR3B,SNRPB,10198,256,0.0,2
Jurkat,POLR3B,TOMM22,10198,6932,0.0,2
Jurkat,POLR3B,RPL10,10198,383,0.0,2
Jurkat,POLR3B,RPS5,10198,905,0.0,2
Jurkat,POLR3B,SNAPC1,10198,4030,0.0,2
Jurkat,POLR3B,RPL30,10198,3217,0.0,2
Jurkat,CENPK,MRPL18,5459,613,0.0,2
Jurkat,GPN3,MRPL11,962,2299,0.0,2
Jurkat,PELO,PSMB6,12958,3396,0.0,2
Jurkat,PELO,PPCS,12958,13781,0.0,2
Jurkat,EIF4G2,TAF1,8235,18,0.0,2
Jurkat,EIF4G2,PSMB7,8235,2657,0.0,2
Jurkat,EIF4G2,PMF1,8235,4223,0.0,2
Jurkat,EIF4G2,KARS1,8235,3069,0.0,2
Jurkat,EIF4G2,PTTG1,8235,11077,0.0,2
Jurkat,EIF4G2,EMC4,8235,12204,0.0,2
Jurkat,EIF4G2,MRPL39,8235,1851,0.0,2
Jurkat,EIF4G2,MRPS23,8235,3610,0.0,2
Jurkat,EIF4G2,TUBGCP3,8235,655,0.0,2
Jurkat,EIF4G2,GOLT1B,8235,2068,0.0,2
Jurkat,EIF4G2,FAM98B,8235,57277,0.0,2
Jurkat,EIF4G2,SNRPB,8235,256,0.0,2
Jurkat,EIF4G2,EIF6,8235,8005,0.0,2
Jurkat,EIF4G2,VPS72,8235,1212,0.0,2
Jurkat,EIF4G2,PGK1,8235,5281,0.0,2
Jurkat,EIF4G2,PFAS,8235,4569,0.0,2
Jurkat,EIF4G2,NAA25,8235,13364,0.0,2
Jurkat,EIF4G2,SMC5,8235,117,0.0,2
Jurkat,EIF4G2,NUP54,8235,5142,0.0,2
Jurkat,EIF4G2,GTPBP4,8235,1277,0.0,2
Jurkat,EIF4G2,POLR3B,8235,10198,0.0,2
Jurkat,EIF4G2,EXOSC4,8235,3083,0.0,2
Jurkat,EIF4G2,MZT1,8235,9531,0.0,2
Jurkat,EIF4G2,RPL32,8235,2881,0.0,2
Jurkat,EIF4G2,PPCS,8235,13781,0.0,2
Jurkat,EIF4G2,LONP1,8235,2646,0.0,2
Jurkat,EIF4G2,NDUFA2,8235,2854,0.0,2
Jurkat,EIF4G2,POLE,8235,8484,0.0,2
Jurkat,EIF4G2,RTF1,8235,7125,0.0,2
Jurkat,EIF4G2,RINT1,8235,4722,0.0,2
Jurkat,EIF4G2,MRPL37,8235,4998,0.0,2
Jurkat,EIF4G2,POLR2K,8235,3525,0.0,2
Jurkat,EIF4G2,NIP7,8235,11758,0.0,2
Jurkat,EIF4G2,MED9,8235,9546,0.0,2
Jurkat,EIF4G2,MRPS25,8235,9876,0.0,2
Jurkat,EIF4G2,SNRPC,8235,2738,0.0,2
Jurkat,EIF4G2,PGD,8235,5017,0.0,2
