gene_1,gene_2,cell_line_origin,horlbeck_score_SL_score,gene1_primekg_index,gene2_primekg_index,label,cell_id
AK5,CMPK1,A549,-0.000321197,10761,9838,0,1
KDM6A,KDM6B,A549,-0.001624533,9264,34798,0,1
KLHL1,KLHL12,A549,0.001778395,10648,4612,0,1
KLHL1,KLHL20,A549,-0.004070941,10648,4714,0,1
KLHL12,KLHL20,A549,-0.007432379,4612,4714,0,1
AK3,AK4,A549,3.12e-06,12787,149,0,1
KLK4,PRSS3,A549,0.001809863,6034,10478,0,1
KSR1,KSR2,A549,3.88e-05,10244,9194,0,1
LRP1B,LRP6,A549,0.00147173,1892,1132,0,1
LONP1,LONP2,A549,-0.000105799,2646,8039,0,1
AKT1,AKT2,A549,-0.01547904,1057,3380,0,1
AKT1,RPS6KB1,A549,-0.01035794,1057,3244,0,1
AKT1,RPS6KB2,A549,-0.003054636,1057,7367,0,1
AKT1,SGK1,A549,0.002784373,1057,578,0,1
AKT2,RPS6KB1,A549,-0.007391457,3380,3244,0,1
AKT2,RPS6KB2,A549,-0.001795085,3380,7367,0,1
AKT2,SGK1,A549,-0.000312401,3380,578,0,1
RPS6KB1,RPS6KB2,A549,-0.015599708,3244,7367,0,1
RPS6KB1,SGK1,A549,0.004217106,3244,578,0,1
RPS6KB2,SGK1,A549,0.003152769,7367,578,0,1
LPIN1,LPIN2,A549,-0.004038245,10392,5008,0,1
LPIN1,LPIN3,A549,0.00229226,10392,13117,0,1
LPIN2,LPIN3,A549,0.001829578,5008,13117,0,1
LTBP1,LTBP3,A549,8.93e-05,2611,10649,0,1
MAP2K1,MAP2K2,A549,-0.031864829,1831,5809,0,1
MAP2K1,MAP2K3,A549,-0.006405322,1831,7904,0,1
MAP2K1,MAP2K7,A549,0.008716515,1831,1747,0,1
MAP2K2,MAP2K3,A549,-0.006986341,5809,7904,0,1
MAP2K2,MAP2K7,A549,0.002459897,5809,1747,0,1
MAP2K3,MAP2K7,A549,0.002437163,7904,1747,0,1
MAP3K10,MAP3K11,A549,-0.002610822,4409,4144,0,1
SLK,STK24,A549,0.004757603,11412,5329,0,1
STK24,STK3,A549,0.00593403,5329,3960,0,1
MAPK10,MAPK12,A549,0.00411365,3392,1818,0,1
MAPK10,MAPK8,A549,0.00158043,3392,902,0,1
MAPK12,MAPK8,A549,0.008166357,1818,902,0,1
MAPK1,MAPK3,A549,-0.016564531,418,866,0,1
MAPK1,MAPK4,A549,0.009648476,418,11036,0,1
MAPK3,MAPK4,A549,-0.005481291,866,11036,0,1
MAPK8IP3,SPAG9,A549,5.52e-05,7994,6051,0,1
MARK2,MARK3,A549,-0.032812187,2541,2575,0,1
MARK2,SIK3,A549,-0.008888973,2541,9304,0,1
MARK3,SIK3,A549,-0.001047282,2575,9304,0,1
SIK1,SIK3,A549,-0.008048291,13531,9304,0,1
ME1,ME2,A549,0.001313843,10745,12301,0,1
ME1,ME3,A549,-0.001412283,10745,57975,0,1
ME2,ME3,A549,0.000217229,12301,57975,0,1
MET,MST1R,A549,-7.25e-05,67,5683,0,1
MOB1A,MOB1B,A549,0.000419704,6494,56882,0,1
MTHFD1,MTHFD1L,A549,8.43e-05,1070,34413,0,1
MTHFD1,MTHFD2,A549,0.000229055,1070,10124,0,1
MTHFD1,MTHFD2L,A549,0.003009482,1070,59728,0,1
MTHFD2,MTHFD2L,A549,-0.00309345,10124,59728,0,1
MYBL1,MYBL2,A549,-0.002214938,8879,3369,0,1
NAPA,NAPB,A549,0.00019425,7246,9902,0,1
NCOA1,NCOA2,A549,0.001479519,502,5930,0,1
NFKBIA,NFKBIE,A549,4.09e-05,1931,3403,0,1
NME5,NME6,A549,-0.007272311,12143,4320,0,1
NME8,NME9,A549,1.86e-06,34116,59303,0,1
NONO,SFPQ,A549,0.001090546,2337,2415,0,1
PSPC1,SFPQ,A549,-0.000326613,6665,2415,0,1
NUDT11,NUDT4,A549,-0.003752368,12836,56592,0,1
OBSCN,OBSL1,A549,1.12e-05,3395,6466,0,1
PACSIN1,PACSIN2,A549,0.001588979,3153,8657,0,1
PACSIN1,PACSIN3,A549,-0.000168612,3153,9617,0,1
PACSIN2,PACSIN3,A549,-0.001362402,8657,9617,0,1
PADI1,PADI2,A549,-0.003885385,3946,9646,0,1
PAK1,PAK3,A549,0.00298362,2260,4616,0,1
PAK1,PAK4,A549,-0.004271084,2260,5978,0,1
PAK3,PAK4,A549,-0.009638344,4616,5978,0,1
PARP1,PARP2,A549,-0.00535689,568,2836,0,1
PARP1,PARP3,A549,-0.000894032,568,5855,0,1
PARP2,PARP3,A549,0.006408034,2836,5855,0,1
ANXA1,ANXA2,A549,-1.09e-05,2319,788,0,1
P4HB,PDIA3,A549,-0.003984492,852,887,0,1
PDIA3,PDIA4,A549,0.004004248,887,4006,0,1
PELI1,PELI2,A549,-0.002673741,11359,9417,0,1
PFKL,PFKM,A549,-0.005341114,6998,8395,0,1
PFKL,PFKP,A549,0.006309038,6998,4073,0,1
PFKM,PFKP,A549,-0.000897733,8395,4073,0,1
AP2A1,AP2A2,A549,1.13e-05,2008,2456,0,1
PGK1,PGK2,A549,1.98e-05,5281,3539,0,1
PHACTR1,PHACTR2,A549,0.004902808,21977,11344,0,1
PHC1,PHC2,A549,0.000905756,3915,1090,0,1
PHC1,PHC3,A549,-0.000874631,3915,12598,0,1
PHKA2,PHKB,A549,-0.001166797,7074,9497,0,1
PIK3CA,PIK3CG,A549,-0.001022147,1641,1671,0,1
PIP5K1B,PIP5K1C,A549,0.00680761,8119,11532,0,1
APC,APC2,A549,3.74e-05,2037,6937,0,1
PKLR,PKM,A549,-2.34e-07,6784,5514,0,1
PKN2,PRKCQ,A549,-0.004028685,374,1705,0,1
PRKCA,PRKCH,A549,-0.000788759,566,5092,0,1
PRKCA,PRKCQ,A549,0.000301708,566,1705,0,1
PRKCA,PRKCZ,A549,0.005497713,566,2947,0,1
PRKCH,PRKCQ,A549,-0.002779461,5092,1705,0,1
PRKCH,PRKCZ,A549,0.004692731,5092,2947,0,1
PRKCQ,PRKCZ,A549,-0.005276832,1705,2947,0,1
PLA2G10,PLA2G1B,A549,-0.000431311,1102,11528,0,1
PLCB1,PLCB2,A549,0.002462646,11800,8932,0,1
PLCB1,PLCB3,A549,-0.004054784,11800,4407,0,1
PLCB1,PLCB4,A549,0.004265141,11800,5030,0,1
PLCB2,PLCB3,A549,0.006321781,8932,4407,0,1
PLCB2,PLCB4,A549,-0.005471998,8932,5030,0,1
PLCB3,PLCB4,A549,0.000868935,4407,5030,0,1
PLK1,PLK2,A549,-0.000903522,264,956,0,1
PLK1,PLK3,A549,-0.006596947,264,1412,0,1
PLK2,PLK3,A549,0.000172079,956,1412,0,1
PLXNA1,PLXNA2,A549,0.00788338,6917,5131,0,1
PLXNA1,PLXNA3,A549,-0.001178728,6917,8845,0,1
PLXNA1,PLXNA4,A549,0.003974687,6917,59724,0,1
PLXNA1,PLXNB1,A549,-0.000119827,6917,250,0,1
PLXNA2,PLXNA3,A549,0.004043702,5131,8845,0,1
PLXNA2,PLXNA4,A549,0.008710297,5131,59724,0,1
PLXNA2,PLXNB1,A549,0.007738579,5131,250,0,1
PLXNA3,PLXNA4,A549,-0.005646195,8845,59724,0,1
PLXNA3,PLXNB1,A549,-0.000908552,8845,250,0,1
PLXNA4,PLXNB1,A549,-0.003370746,59724,250,0,1
PMPCB,UQCRC1,A549,7.27e-05,230,5466,0,1
POLR2A,POLR3A,A549,8.99e-05,2985,3242,0,1
POLR2B,POLR3B,A549,-0.000118474,1674,10198,0,1
ARF4,ARF5,A549,-0.001248479,5757,3311,0,1
PPIB,PPIL2,A549,-0.00758897,2059,6327,0,1
PPIB,PPWD1,A549,-0.005168868,2059,13641,0,1
PPIH,PPIL2,A549,-0.001294019,5910,6327,0,1
PPIH,PPWD1,A549,-0.001354222,5910,13641,0,1
PPIL1,PPIL2,A549,0.009704177,6536,6327,0,1
PPIL1,PPWD1,A549,-0.010184433,6536,13641,0,1
PPIL2,PPIL3,A549,0.007244929,6327,4800,0,1
PPIL3,PPWD1,A549,0.004115554,4800,13641,0,1
PPP1R13B,TP53BP2,A549,0.004478129,9394,2522,0,1
PPP1R13L,TP53BP2,A549,-0.004435919,5661,2522,0,1
ARHGEF10,ARHGEF10L,A549,2.53e-05,5103,34420,0,1
PPP2R2B,PPP2R2C,A549,-0.002423652,1344,2882,0,1
PPP3CA,PPP3CC,A549,0.001814859,2698,1538,0,1
DPP7,PRCP,A549,5.09e-06,1597,11884,0,1
PRMT3,PRMT6,A549,-0.008221047,8778,1385,0,1
PRMT3,PRMT8,A549,-0.001803711,8778,7838,0,1
PRMT6,PRMT8,A549,0.00294452,1385,7838,0,1
PRPS1L1,PRPSAP1,A549,-0.005656543,57907,3961,0,1
PPP1R10,PRR3,A549,1.27e-05,5335,1244,0,1
PSEN1,PSEN2,A549,-2.37e-05,743,702,0,1
ABL1,ABL2,A549,-0.002896679,601,3364,0,1
FER,FES,A549,0.00322101,8711,3159,0,1
ARHGEF1,ARHGEF3,A549,1.01e-05,12614,10474,0,1
PSMA7,PSMA8,A549,-9.57e-06,1936,58712,0,1
PSMB11,PSMB5,A549,0.002776271,56945,615,0,1
PSMB11,PSMB8,A549,0.001743335,56945,1710,0,1
PSMB5,PSMB8,A549,-0.004901947,615,1710,0,1
PSMB6,PSMB9,A549,9.92e-05,3396,692,0,1
PSMB10,PSMB7,A549,5.88e-05,5838,2657,0,1
PTPRD,PTPRF,A549,0.008121038,3089,3164,0,1
RBX1,RNF7,A549,-1.27e-05,782,3317,0,1
RFFL,RNF34,A549,0.000143209,56490,801,0,1
RIOK1,RIOK3,A549,-1.92e-05,10838,10922,0,1
RNASE2,RNASE3,A549,0.003588335,13303,10258,0,1
RNF113A,RNF113B,A549,0.000212815,5324,13446,0,1
RPL3,RPL3L,A549,0.000299459,1454,11733,0,1
RPL36A,RPL36AL,A549,1.76e-05,7966,9834,0,1
RPS27,RPS27L,A549,5.69e-06,4046,13468,0,1
ARSA,GALNS,A549,0.001786465,1312,2120,0,1
ARSA,STS,A549,0.015025457,1312,6558,0,1
GALNS,STS,A549,0.007957017,2120,6558,0,1
SCAMP1,SCAMP3,A549,-0.004317011,6045,5328,0,1
SEC11A,SEC11C,A549,-4.63e-05,12190,7819,0,1
SENP3,SENP5,A549,-0.000108169,4787,57191,0,1
SEPHS1,SEPHS2,A549,0.000127753,3201,10233,0,1
SIRT6,SIRT7,A549,-1.76e-05,4272,12619,0,1
ABR,BCR,A549,-6.33e-06,11108,1530,0,1
AFG3L2,SPG7,A549,9.1e-05,7291,3627,0,1
SPOP,SPOPL,A549,-1.96e-05,1788,57350,0,1
SRPK1,SRPK2,A549,-0.00718574,44,2494,0,1
SRPK1,SRPK3,A549,0.003784268,44,34646,0,1
SRPK2,SRPK3,A549,0.003655511,2494,34646,0,1
SSH2,SSH3,A549,0.003224872,10834,10187,0,1
MTHFS,ST20-MTHFS,A549,9.54e-06,12233,82431,0,1
ASMT,ASMTL,A549,3.39e-05,33900,8157,0,1
STAMBP,STAMBPL1,A549,8.32e-05,3689,5718,0,1
ILF3,STRBP,A549,-6.79e-06,506,8201,0,1
STRN,STRN3,A549,-0.001183618,4777,871,0,1
STRN,STRN4,A549,-0.00603242,4777,5278,0,1
STRN3,STRN4,A549,0.007208015,871,5278,0,1
ATAD2,ATAD2B,A549,1.28e-05,10757,57861,0,1
GNS,SULF1,A549,-0.002942617,4623,12680,0,1
SULT1E1,SULT2B1,A549,0.007804583,6695,8637,0,1
PRKRA,TARBP2,A549,-4.34e-05,1978,6145,0,1
ATAD3A,ATAD3B,A549,-0.003397198,12525,57815,0,1
TBC1D1,TBC1D4,A549,2.12e-05,8380,6773,0,1
TBL1X,TBL1XR1,A549,-0.018664792,3261,7441,0,1
TESK1,TESK2,A549,-3.4e-05,8552,10645,0,1
TGFB1,TGFB2,A549,0.001049644,2889,2289,0,1
TKT,TKTL1,A549,-0.00728488,1320,11956,0,1
TKT,TKTL2,A549,-0.00155499,1320,11575,0,1
TKTL1,TKTL2,A549,0.00984141,11956,11575,0,1
TLK1,TLK2,A549,2.49e-05,2409,7912,0,1
TNS1,TNS4,A549,0.009935762,10050,8809,0,1
TRAF1,TRAF3,A549,-0.002924044,843,3748,0,1
TRAF1,TRAF5,A549,0.009810323,843,616,0,1
TRAF3,TRAF5,A549,-0.006128578,3748,616,0,1
TRAF4,TRAF5,A549,-0.002766144,263,616,0,1
TRIM17,TRIM21,A549,0.001305493,8773,1099,0,1
TRIM17,TRIM38,A549,-0.011411454,8773,3483,0,1
TRIM17,TRIM6,A549,-0.002679897,8773,56931,0,1
TRIM21,TRIM22,A549,-0.00049559,1099,3998,0,1
TRIM21,TRIM38,A549,-0.002153264,1099,3483,0,1
TRIM21,TRIM6,A549,-0.000610676,1099,56931,0,1
TRIM22,TRIM38,A549,-0.003841801,3998,3483,0,1
TRIM22,TRIM6,A549,0.006914289,3998,56931,0,1
TRIM38,TRIM6,A549,-0.000426576,3483,56931,0,1
TRIM24,TRIM28,A549,0.00203033,5212,1204,0,1
TRIM24,TRIM33,A549,0.004160572,5212,10949,0,1
TRIM28,TRIM33,A549,-0.006098434,1204,10949,0,1
ATP11B,ATP8A1,A549,-0.002700255,10448,8538,0,1
ATP12A,ATP1A1,A549,-0.006950998,3492,4360,0,1
ATP12A,ATP1A2,A549,0.00478861,3492,7618,0,1
ATP12A,ATP1A3,A549,0.012587754,3492,11214,0,1
ATP12A,ATP1A4,A549,-0.000179671,3492,9169,0,1
ATP12A,ATP4A,A549,-0.005152594,3492,3312,0,1
ATP1A1,ATP1A2,A549,-0.006630976,4360,7618,0,1
ATP1A1,ATP1A3,A549,-0.004403381,4360,11214,0,1
ATP1A1,ATP1A4,A549,-0.006936952,4360,9169,0,1
ATP1A1,ATP4A,A549,-0.012435875,4360,3312,0,1
ATP1A2,ATP1A3,A549,0.006050247,7618,11214,0,1
ATP1A2,ATP1A4,A549,0.012575615,7618,9169,0,1
ATP1A2,ATP4A,A549,-0.001728277,7618,3312,0,1
ATP1A3,ATP1A4,A549,0.010730273,11214,9169,0,1
ATP1A3,ATP4A,A549,0.001683393,11214,3312,0,1
ATP1A4,ATP4A,A549,0.000106086,9169,3312,0,1
TUBB,TUBB1,A549,-0.002081419,12607,4719,0,1
TUBB,TUBB2A,A549,0.011484124,12607,5942,0,1
TUBB,TUBB2B,A549,-7.41e-06,12607,10788,0,1
TUBB,TUBB4A,A549,0.008257837,12607,6947,0,1
TUBB,TUBB4B,A549,-0.007817105,12607,4410,0,1
TUBB,TUBB6,A549,0.004936515,12607,10269,0,1
TUBB,TUBB8,A549,-0.009674875,12607,9431,0,1
TUBB2A,TUBB8,A549,0.000759355,5942,9431,0,1
UBB,UBC,A549,-0.00051075,438,189,0,1
UBE2A,UBE2B,A549,-0.009606367,916,1615,0,1
UBE2A,UBE2W,A549,0.010592852,916,1323,0,1
UBE2B,UBE2W,A549,-0.000760348,1615,1323,0,1
UBE2D1,UBE2D2,A549,-0.00414573,823,2153,0,1
UBE2D1,UBE2E3,A549,0.000480181,823,2578,0,1
UBE2D1,UBE2L3,A549,0.003589829,823,567,0,1
UBE2D1,UBE2L6,A549,0.001188474,823,4292,0,1
UBE2D2,UBE2E3,A549,-0.000882526,2153,2578,0,1
UBE2D2,UBE2L3,A549,0.000978872,2153,567,0,1
UBE2D2,UBE2L6,A549,0.000539587,2153,4292,0,1
UBE2E3,UBE2L6,A549,-0.000600139,2578,4292,0,1
UBE2L3,UBE2L6,A549,-0.000815043,567,4292,0,1
UBE2D3,UBE2D4,A549,0.003228498,597,3160,0,1
UBE2D3,UBE2E1,A549,-0.002491845,597,1872,0,1
UBE2D3,UBE2E2,A549,4.9e-06,597,1437,0,1
UBE2D4,UBE2E1,A549,0.001707781,3160,1872,0,1
UBE2D4,UBE2E2,A549,-0.001662583,3160,1437,0,1
UBE2E1,UBE2E2,A549,-0.000408529,1872,1437,0,1
UBE2N,UBE2NL,A549,0.001166359,3963,59548,0,1
UBE2N,UBE2S,A549,-0.002205719,3963,4300,0,1
UBE2N,UBE2T,A549,-0.001233779,3963,10329,0,1
UBE2NL,UBE2S,A549,0.002725229,59548,4300,0,1
UBE2Q1,UBE2Q2,A549,-0.004648106,9666,56887,0,1
UBE2Q1,UBE2QL1,A549,0.004412852,9666,57012,0,1
UBE2Q2,UBE2QL1,A549,0.00015528,56887,57012,0,1
UBE2V1,UBE2V2,A549,1.37e-05,3871,3119,0,1
LDHA,UEVLD,A549,-0.001396655,2585,9989,0,1
LDHAL6A,UEVLD,A549,0.00117198,59708,9989,0,1
LDHAL6B,UEVLD,A549,-0.003572216,10512,9989,0,1
LDHB,UEVLD,A549,0.000869895,4812,9989,0,1
LDHC,UEVLD,A549,0.003224645,11589,9989,0,1
UHRF1,UHRF2,A549,-1.23e-05,376,34453,0,1
ATP2B1,ATP2B2,A549,-0.003502098,8519,696,0,1
ATP2B1,ATP2B3,A549,0.007456872,8519,6442,0,1
ATP2B1,ATP2B4,A549,-0.015649593,8519,5457,0,1
ATP2B2,ATP2B3,A549,0.006316374,696,6442,0,1
ATP2B2,ATP2B4,A549,0.001428693,696,5457,0,1
ATP2B3,ATP2B4,A549,0.002513953,6442,5457,0,1
USP20,USP33,A549,-7.2e-08,2238,7420,0,1
WDR45,WDR45B,A549,-6.18e-05,9807,10987,0,1
ATP6V0D1,ATP6V0D2,A549,1.82e-05,2091,12231,0,1
WNK1,WNK2,A549,0.001111083,7317,13272,0,1
SFN,YWHAZ,A549,0.001679722,4605,604,0,1
YWHAB,YWHAZ,A549,-0.000885499,422,604,0,1
YWHAE,YWHAZ,A549,-0.002556966,1806,604,0,1
YWHAG,YWHAZ,A549,-0.006452463,313,604,0,1
YWHAH,YWHAZ,A549,0.003155561,1136,604,0,1
YWHAQ,YWHAZ,A549,0.005048781,3725,604,0,1
SYK,ZAP70,A549,-6.37e-06,2250,2311,0,1
ATP6V0E1,ATP6V0E2,A549,4.29e-05,5816,57770,0,1
ATP6V1B1,ATP6V1B2,A549,6.73e-05,2301,246,0,1
ATP6V1C1,ATP6V1C2,A549,7.28e-05,3427,7811,0,1
ATP6V1E1,ATP6V1E2,A549,0.000281393,9370,7803,0,1
ATP6V1G1,ATP6V1G2,A549,-0.000767849,1898,9303,0,1
ATP6V1G1,ATP6V1G3,A549,-0.001973911,1898,58267,0,1
ATP6V1G2,ATP6V1G3,A549,0.002006459,9303,58267,0,1
MAP2K2,UBC,A549,0.394526784,5809,189,0,1
HSP90AA1,MAP2K2,A549,0.301942034,2043,5809,0,1
CHEK2,MAP2K2,A549,0.621938393,6966,5809,0,1
AKT1,MAP2K2,A549,0.265891216,1057,5809,0,1
BCL2,MAP2K2,A549,0.396715366,2429,5809,0,1
MAP2K2,WEE1,A549,0.127918888,5809,3249,0,1
BRCA2,MAP2K2,A549,-0.185229794,80,5809,0,1
MAP2K2,PARP1,A549,0.231996894,5809,568,0,1
BCL2L1,MAP2K2,A549,0.149428624,4323,5809,0,1
CHEK1,MAP2K2,A549,0.282483312,108,5809,0,1
MAP2K2,MAPK3,A549,0.140561356,5809,866,0,1
MAP2K2,MTOR,A549,0.271021466,5809,1558,0,1
AKT2,MAP2K2,A549,0.244484085,3380,5809,0,1
MAP2K2,PARP2,A549,0.271371102,5809,2836,0,1
MAP2K2,MCL1,A549,0.286808275,5809,400,0,1
MAP2K1,MAP2K2,A549,-0.51455329,1831,5809,0,1
MAP2K2,UBB,A549,0.452985281,5809,438,0,1
BCL2L10,MAP2K2,A549,0.302603613,9633,5809,0,1
BCL2L2,MAP2K2,A549,0.343648346,536,5809,0,1
BRCA1,MAP2K2,A549,0.088132867,554,5809,0,1
BCL2A1,MAP2K2,A549,0.425976834,5631,5809,0,1
MAP2K2,MAPK1,A549,0.249972123,5809,418,0,1
BRCA1,UBC,A549,0.149061713,554,189,0,1
BRCA1,HSP90AA1,A549,-0.095121928,554,2043,0,1
BRCA1,CHEK2,A549,0.454238352,554,6966,0,1
AKT1,BRCA1,A549,-0.184352802,1057,554,0,1
BCL2,BRCA1,A549,0.213896571,2429,554,0,1
BRCA1,WEE1,A549,-0.179802922,554,3249,0,1
BRCA1,BRCA2,A549,-0.26719035,554,80,0,1
BRCA1,PARP1,A549,-0.238168541,554,568,0,1
BCL2L1,BRCA1,A549,0.129233236,4323,554,0,1
BRCA1,CHEK1,A549,-0.219827488,554,108,0,1
BRCA1,MAPK3,A549,-0.158696108,554,866,0,1
BRCA1,MTOR,A549,-0.151902116,554,1558,0,1
AKT2,BRCA1,A549,-0.086961847,3380,554,0,1
BRCA1,PARP2,A549,0.079901973,554,2836,0,1
BRCA1,MCL1,A549,0.089653933,554,400,0,1
BRCA1,MAP2K1,A549,-0.158991958,554,1831,0,1
BRCA1,UBB,A549,0.285609529,554,438,0,1
BCL2L10,BRCA1,A549,0.051943057,9633,554,0,1
BCL2L2,BRCA1,A549,0.083445247,536,554,0,1
BCL2A1,BRCA1,A549,0.032895239,5631,554,0,1
BRCA1,MAPK1,A549,0.025933098,554,418,0,1
PARP2,UBC,A549,0.310904076,2836,189,0,1
HSP90AA1,PARP2,A549,-0.134259436,2043,2836,0,1
CHEK2,PARP2,A549,0.684368273,6966,2836,0,1
AKT1,PARP2,A549,0.151171082,1057,2836,0,1
BCL2,PARP2,A549,0.236880479,2429,2836,0,1
PARP2,WEE1,A549,-0.096584094,2836,3249,0,1
BRCA2,PARP2,A549,0.053032411,80,2836,0,1
PARP1,PARP2,A549,-0.40624599,568,2836,0,1
BCL2L1,PARP2,A549,0.167066557,4323,2836,0,1
CHEK1,PARP2,A549,-0.178139184,108,2836,0,1
MAPK3,PARP2,A549,0.076916681,866,2836,0,1
MTOR,PARP2,A549,0.25719498,1558,2836,0,1
AKT2,PARP2,A549,-0.145154757,3380,2836,0,1
MCL1,PARP2,A549,0.051455474,400,2836,0,1
MAP2K1,PARP2,A549,0.192661763,1831,2836,0,1
PARP2,UBB,A549,0.13690195,2836,438,0,1
BCL2L10,PARP2,A549,0.337095482,9633,2836,0,1
BCL2L2,PARP2,A549,0.238910682,536,2836,0,1
BCL2A1,PARP2,A549,0.435602944,5631,2836,0,1
MAPK1,PARP2,A549,0.303632003,418,2836,0,1
BRCA2,UBC,A549,0.005494476,80,189,0,1
BRCA2,HSP90AA1,A549,0.031617133,80,2043,0,1
BRCA2,CHEK2,A549,0.14428141,80,6966,0,1
AKT1,BRCA2,A549,-0.01592146,1057,80,0,1
BCL2,BRCA2,A549,0.041093112,2429,80,0,1
BRCA2,WEE1,A549,0.083033719,80,3249,0,1
BRCA2,PARP1,A549,-0.195607616,80,568,0,1
BCL2L1,BRCA2,A549,-0.130462511,4323,80,0,1
BRCA2,CHEK1,A549,-0.080470965,80,108,0,1
BRCA2,MAPK3,A549,-0.183749522,80,866,0,1
BRCA2,MTOR,A549,0.094586462,80,1558,0,1
AKT2,BRCA2,A549,-0.236006235,3380,80,0,1
BRCA2,MCL1,A549,-0.132622891,80,400,0,1
BRCA2,MAP2K1,A549,-0.026477124,80,1831,0,1
BRCA2,UBB,A549,0.072798924,80,438,0,1
BCL2L10,BRCA2,A549,-0.19979442,9633,80,0,1
BCL2L2,BRCA2,A549,-0.189052601,536,80,0,1
BCL2A1,BRCA2,A549,-0.038723621,5631,80,0,1
BRCA2,MAPK1,A549,0.020256017,80,418,0,1
CHEK1,UBC,A549,-0.059270089,108,189,0,1
CHEK1,HSP90AA1,A549,0.01422188,108,2043,0,1
CHEK1,CHEK2,A549,0.3441273,108,6966,0,1
AKT1,CHEK1,A549,-0.050395296,1057,108,0,1
BCL2,CHEK1,A549,0.191814172,2429,108,0,1
CHEK1,WEE1,A549,-0.361448863,108,3249,0,1
CHEK1,PARP1,A549,-0.153367165,108,568,0,1
BCL2L1,CHEK1,A549,-0.261220136,4323,108,0,1
CHEK1,MAPK3,A549,-0.35568045,108,866,0,1
CHEK1,MTOR,A549,0.066102064,108,1558,0,1
AKT2,CHEK1,A549,-0.068810558,3380,108,0,1
CHEK1,MCL1,A549,-0.080357568,108,400,0,1
CHEK1,MAP2K1,A549,-0.148295544,108,1831,0,1
CHEK1,UBB,A549,0.078630537,108,438,0,1
BCL2L10,CHEK1,A549,0.197003547,9633,108,0,1
BCL2L2,CHEK1,A549,-0.096596959,536,108,0,1
BCL2A1,CHEK1,A549,-0.060630067,5631,108,0,1
CHEK1,MAPK1,A549,0.099752989,108,418,0,1
AKT2,UBC,A549,0.268908432,3380,189,0,1
AKT2,HSP90AA1,A549,0.029322805,3380,2043,0,1
AKT2,CHEK2,A549,0.415412103,3380,6966,0,1
AKT1,AKT2,A549,-0.009267717,1057,3380,0,1
AKT2,BCL2,A549,0.068840444,3380,2429,0,1
AKT2,WEE1,A549,-0.259233369,3380,3249,0,1
AKT2,PARP1,A549,-0.209904833,3380,568,0,1
AKT2,BCL2L1,A549,-0.467234525,3380,4323,0,1
AKT2,MAPK3,A549,0.302645359,3380,866,0,1
AKT2,MTOR,A549,-0.01385172,3380,1558,0,1
AKT2,MCL1,A549,-0.279915836,3380,400,0,1
AKT2,MAP2K1,A549,-0.244299198,3380,1831,0,1
AKT2,UBB,A549,-0.080029443,3380,438,0,1
AKT2,BCL2L10,A549,0.006161154,3380,9633,0,1
AKT2,BCL2L2,A549,-0.204729217,3380,536,0,1
AKT2,BCL2A1,A549,0.231580747,3380,5631,0,1
AKT2,MAPK1,A549,-0.281734283,3380,418,0,1
BCL2L2,UBC,A549,0.230526779,536,189,0,1
BCL2L2,HSP90AA1,A549,0.067398504,536,2043,0,1
BCL2L2,CHEK2,A549,0.654345958,536,6966,0,1
AKT1,BCL2L2,A549,0.262896693,1057,536,0,1
BCL2,BCL2L2,A549,0.236686761,2429,536,0,1
BCL2L2,WEE1,A549,-0.032674134,536,3249,0,1
BCL2L2,PARP1,A549,0.050450755,536,568,0,1
BCL2L1,BCL2L2,A549,-0.366527394,4323,536,0,1
BCL2L2,MAPK3,A549,0.109901255,536,866,0,1
BCL2L2,MTOR,A549,0.034424448,536,1558,0,1
BCL2L2,MCL1,A549,0.196860738,536,400,0,1
BCL2L2,MAP2K1,A549,0.10130443,536,1831,0,1
BCL2L2,UBB,A549,0.334426751,536,438,0,1
BCL2L10,BCL2L2,A549,0.424153794,9633,536,0,1
BCL2A1,BCL2L2,A549,0.352756444,5631,536,0,1
BCL2L2,MAPK1,A549,0.186653916,536,418,0,1
HSP90AA1,UBC,A549,0.255093173,2043,189,0,1
CHEK2,HSP90AA1,A549,0.747983729,6966,2043,0,1
AKT1,HSP90AA1,A549,0.215740847,1057,2043,0,1
BCL2,HSP90AA1,A549,0.298171696,2429,2043,0,1
HSP90AA1,WEE1,A549,-0.015387342,2043,3249,0,1
HSP90AA1,PARP1,A549,-0.015667154,2043,568,0,1
BCL2L1,HSP90AA1,A549,-0.152376877,4323,2043,0,1
HSP90AA1,MAPK3,A549,0.01021405,2043,866,0,1
HSP90AA1,MTOR,A549,0.063844691,2043,1558,0,1
HSP90AA1,MCL1,A549,0.117943246,2043,400,0,1
HSP90AA1,MAP2K1,A549,0.306444082,2043,1831,0,1
HSP90AA1,UBB,A549,0.317331113,2043,438,0,1
BCL2L10,HSP90AA1,A549,0.185458926,9633,2043,0,1
BCL2A1,HSP90AA1,A549,0.173185358,5631,2043,0,1
HSP90AA1,MAPK1,A549,0.105392629,2043,418,0,1
PARP1,UBC,A549,0.06130373,568,189,0,1
CHEK2,PARP1,A549,0.588014119,6966,568,0,1
AKT1,PARP1,A549,-0.002665274,1057,568,0,1
BCL2,PARP1,A549,0.255600851,2429,568,0,1
PARP1,WEE1,A549,-0.166321096,568,3249,0,1
BCL2L1,PARP1,A549,-0.210348141,4323,568,0,1
